difficulty_label,difficulty_depth,algorithm_name,total_runs,solved_runs,success_rate,memory_limit_rate,node_limit_rate,avg_runtime_s_solved,avg_peak_memory_mb,avg_nodes_expanded,avg_nodes_generated,avg_reexpansions,reexpansion_ratio,avg_total_collapses,collapse_ratio,avg_max_proc_tree_size,avg_proc_switches,avg_solution_cost_solved,avg_optimality_gap_vs_astar,avg_optimality_gap_vs_known_optimal
amit_depth_33,33,mp-bfs-proportional,1,1,1.0,0.0,0.0,4.066752408980392,191.49609375,71618.0,139581.0,1399.0,0.0195341953140272,0.0,0.0,0.0,70835.0,35.0,2.0,2.0
amit_depth_33,33,mp-bfs-round_robin,1,1,1.0,0.0,0.0,3.79180394904688,191.2265625,70341.0,137192.0,1453.0,0.020656516114357204,0.0,0.0,0.0,70255.0,35.0,2.0,2.0
amit_depth_33,33,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,191.6875,2763393.0,5000002.0,1097854.0,0.39728478721629534,2762715.0,0.9997546494472556,46.0,428633.0,,,
amit_depth_33,33,mp-rbfs-proportional,1,0,0.0,0.0,1.0,,190.71484375,2848673.0,5000002.0,1019441.0,0.35786522356198835,2847565.0,0.9996110469681848,53.0,2819342.0,,,
amit_depth_33,33,mp-rbfs-round_robin,1,0,0.0,0.0,1.0,,191.6875,2846745.0,5000002.0,1015954.0,0.3568826853125236,2845642.0,0.999612539935962,53.0,2846658.0,,,
amit_depth_33,33,rbfs,1,1,1.0,0.0,0.0,6.050937193038408,215.296875,98169.0,188287.0,0.0,0.0,148953.0,1.517311982397702,0.0,0.0,33.0,0.0,0.0
amit_depth_34,34,astar,1,1,1.0,0.0,0.0,0.23806261201389134,190.71484375,5931.0,11804.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0
amit_depth_34,34,ilbfs,1,0,0.0,0.0,1.0,,190.71484375,2374046.0,5000002.0,1076652.0,0.45350932543008854,2374028.0,0.9999924180070647,0.0,0.0,,,
amit_depth_34,34,mp-bfs-best_first,1,1,1.0,0.0,0.0,0.6882812220137566,159.88671875,13890.0,27353.0,97.0,0.006983441324694024,0.0,0.0,0.0,13686.0,34.0,0.0,0.0
amit_depth_34,34,mp-bfs-proportional,1,1,1.0,0.0,0.0,3.466366612992715,195.05078125,62823.0,122544.0,1587.0,0.02526144883243398,0.0,0.0,0.0,62090.0,34.0,0.0,0.0
amit_depth_34,34,mp-bfs-round_robin,1,1,1.0,0.0,0.0,3.551981872995384,194.3359375,67375.0,131402.0,1666.0,0.024727272727272726,0.0,0.0,0.0,67272.0,40.0,6.0,6.0
amit_depth_34,34,mp-rbfs-best_first,1,0,0.0,0.0,1.0,,195.05078125,2602378.0,5000002.0,723857.0,0.2781521362384711,2602087.0,0.9998881791961045,50.0,369680.0,,,
amit_depth_34,34,mp-rbfs-proportional,1,0,0.0,0.0,1.0,,187.0859375,2854073.0,5000001.0,1323048.0,0.4635648772823961,2852817.0,0.9995599271637411,66.0,2824947.0,,,
amit_depth_34,34,mp-rbfs-round_robin,1,0,0.0,0.0,1.0,,195.05078125,2869407.0,5000002.0,1072850.0,0.3738925847744848,2868182.0,0.9995730825219288,66.0,2869304.0,,,
amit_depth_34,34,rbfs,1,1,1.0,0.0,0.0,0.5521946590160951,190.71484375,9857.0,19284.0,0.0,0.0,13176.0,1.3367150248554327,0.0,0.0,34.0,0.0,0.0
amit_depth_35,35,astar,1,1,1.0,0.0,0.0,0.7465676040155813,187.0859375,17277.0,33882.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
amit_depth_35,35,ilbfs,1,1,1.0,0.0,0.0,221.78707814199151,187.0859375,2597632.0,4983032.0,1046153.0,0.4027333355918005,2597597.0,0.9999865261900069,0.0,0.0,35.0,0.0,0.0
amit_depth_35,35,mp-bfs-best_first,1,1,1.0,0.0,0.0,0.9864307190291584,189.00390625,18045.0,35244.0,65.0,0.0036021058464948737,0.0,0.0,0.0,17530.0,35.0,0.0,0.0
