domain_name,instance_id,difficulty_label,instance_source,algorithm_name,success,memory_limit_reached,node_limit_reached,stack_exhausted,runtime_seconds,peak_memory_mb,nodes_expanded,nodes_generated,solution_cost,solution_depth,known_optimal_depth,optimality_gap_vs_astar,optimality_gap_vs_known_optimal
n_puzzle,amit13_d33,amit_depth_33,amit,rbfs,True,False,False,False,5.7738117557018995,214.23046875,98169,188287,33.0,33.0,33.0,0.0,0.0
n_puzzle,amit14_d34,amit_depth_34,amit,astar,True,False,False,False,0.25806121341884136,218.27734375,5931,11804,34.0,34.0,34.0,0.0,0.0
n_puzzle,amit14_d34,amit_depth_34,amit,ilbfs,False,False,True,False,205.3923746496439,218.3515625,2374046,5000002,,,34.0,,
n_puzzle,amit14_d34,amit_depth_34,amit,rbfs,True,False,False,False,0.4496735315769911,224.04296875,9857,19284,34.0,34.0,34.0,0.0,0.0
n_puzzle,amit15_d35,amit_depth_35,amit,astar,True,False,False,False,0.752560063265264,234.9765625,17277,33882,35.0,35.0,35.0,0.0,0.0
n_puzzle,amit15_d35,amit_depth_35,amit,ilbfs,True,False,False,False,209.6996774021536,235.1328125,2597632,4983032,35.0,35.0,35.0,0.0,0.0
n_puzzle,amit15_d35,amit_depth_35,amit,rbfs,True,False,False,False,3.1470837984234095,235.140625,52223,100719,35.0,35.0,35.0,0.0,0.0
n_puzzle,amit16_d36,amit_depth_36,amit,astar,True,False,False,False,2.6778512811288238,211.40234375,58806,114284,36.0,36.0,36.0,0.0,0.0
n_puzzle,amit16_d36,amit_depth_36,amit,ilbfs,False,False,True,False,209.79863242153078,205.5703125,2539989,5000001,,,36.0,,
n_puzzle,amit16_d36,amit_depth_36,amit,rbfs,True,False,False,False,5.8717065481469035,248.9765625,100647,191491,36.0,36.0,36.0,0.0,0.0
n_puzzle,amit17_d37,amit_depth_37,amit,astar,True,False,False,False,3.1167154060676694,277.84375,68295,133485,37.0,37.0,37.0,0.0,0.0
